ResponseId,Perspective,Communication,Sex,Eng,Res,Question,VAS,Risk,Age,AgeZeroCenter
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0,Low Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,50,11.068846815834767
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.01,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.08,Minimal Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.01,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.01,Low Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.01,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.01,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.01,Minimal Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.27,Minimal Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.01,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.01,Minimal Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.07,Minimal Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.05,Minimal Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.06,Low Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.44,Low Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.04,Low Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.03,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.01,Low Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.08,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.07,Minimal Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.01,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.06,Low Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.01,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0.02,High Risk,39,0.06884681583476748
R_3irmthi6i5BBANw,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0.01,High Risk,39,0.06884681583476748
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0,Minimal Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.45,Minimal Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.15,Minimal Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.02,Minimal Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0,Minimal Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0,Minimal Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0,Low Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0,Low Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0,Low Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.47,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.1,Minimal Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.32,Low Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,36,-2.9311531841652325
R_3Is588VbLwvHytb,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,36,-2.9311531841652325
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.05,Low Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0,Minimal Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0,Minimal Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.14,Minimal Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.01,Minimal Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.4,Minimal Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0,Minimal Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.14,Low Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.08,Low Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.25,Low Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.43,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.05,Minimal Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.01,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.09,Low Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,56,17.068846815834767
R_3IVMkh4x9ryus2P,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,56,17.068846815834767
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.76,Minimal Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.24,High Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0,High Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.3,High Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0,Minimal Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.82,Minimal Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,1,High Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.29,Minimal Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,1,Minimal Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,1,Minimal Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.24,Low Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.31,Low Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.67,Low Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.27,Low Risk,29,-9.931153184165233
R_3iwC3oQ7xZaLWsG,General,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,1,High Risk,29,-9.931153184165233
