ResponseId,Perspective,vasMarker,GC,Duration (in seconds),Age,Sex,Eng,Question,VAS,Risk,AgeZeroCenter
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_19,0.31,Low Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_20,0.18,High Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_21,0.2,Low Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_22,0.55,High Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_23,0.41,High Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_24,0.3,Minimal Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_25,0.31,High Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_26,0.63,High Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_27,0.61,Low Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_28,0.34,High Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_29,0.02,High Risk,3.5318627450980387
R_3gRVWt0dTWrT1xA,Other,No Midpoint,62,571,38,Male,Yes.,Question_30,0.2,High Risk,3.5318627450980387
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_1,0,Low Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_2,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_3,0.22,Minimal Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_4,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_5,0.55,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_6,0,Low Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_7,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_8,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_9,0,Minimal Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_10,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_11,0.5,Minimal Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_12,0.49,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_13,0.42,Minimal Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_14,0.57,Minimal Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_15,0.44,Minimal Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_16,0,Low Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_17,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_18,0.47,Low Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_19,0,Low Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_20,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_21,0,Low Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_22,0.5,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_23,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_24,0.43,Minimal Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_25,0.29,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_26,0.41,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_27,0.27,Low Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_28,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_29,0,High Risk,15.531862745098039
R_3gUvf4rqSlHd3RB,Other,No Midpoint,50,460,50,Male,Yes.,Question_30,0,High Risk,15.531862745098039
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_1,0.58,Low Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_2,0.2,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_3,0.7,Minimal Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_4,0.2,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_5,0.68,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_6,0.24,Low Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_7,0.19,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_8,0.71,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_9,0.67,Minimal Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_10,0.19,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_11,1,Minimal Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_12,0.63,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_13,0.67,Minimal Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_14,0.97,Minimal Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_15,1,Minimal Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_16,0.31,Low Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_17,0.12,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_18,0.54,Low Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_19,0.12,Low Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_20,0.66,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_21,0.18,Low Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_22,0.97,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_23,0.24,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_24,1,Minimal Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_25,0.13,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_26,0.69,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_27,0.88,Low Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_28,0.43,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_29,0.31,High Risk,-12.468137254901961
R_3Gy1lFTdVc8UVeg,Other,Midpoint,80,346,22,Female,Yes.,Question_30,0.16,High Risk,-12.468137254901961
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_1,0,Low Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_2,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_3,0.5,Minimal Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_4,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_5,0.1,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_6,0,Low Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_7,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_8,0.29,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_9,0,Minimal Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_10,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_11,0.05,Minimal Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_12,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_13,0,Minimal Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_14,0,Minimal Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_15,0,Minimal Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_16,0,Low Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_17,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_18,0.12,Low Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_19,0,Low Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_20,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_21,0.01,Low Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_22,0.85,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_23,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_24,0,Minimal Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_25,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_26,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_27,0,Low Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_28,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_29,0,High Risk,1.5318627450980387
R_3h3AEMkUF0LQyPM,Other,Midpoint,68,441,36,Male,Yes.,Question_30,0,High Risk,1.5318627450980387
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_1,0.02,Low Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_2,0.02,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_3,0,Minimal Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_4,0.01,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_5,0.18,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_6,0.01,Low Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_7,0.02,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_8,0.5,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_9,0,Minimal Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_10,0.04,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_11,0,Minimal Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_12,0.24,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_13,0,Minimal Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_14,0.07,Minimal Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_15,0.49,Minimal Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_16,0.45,Low Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_17,0.02,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_18,0.01,Low Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_19,0.54,Low Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_20,0.48,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_21,0.27,Low Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_22,0.5,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_23,0.01,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_24,0.2,Minimal Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_25,0.33,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_26,0.13,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_27,0.02,Low Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_28,0.14,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_29,0.04,High Risk,-13.468137254901961
R_3HAI78dJYCxwg3X,Other,No Midpoint,99,734,21,Female,Yes.,Question_30,0.04,High Risk,-13.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_1,0.23,Low Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_2,0.2,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_3,0.06,Minimal Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_4,0,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_5,0,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_6,0.29,Low Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_7,0,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_8,0.56,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_9,0.25,Minimal Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_10,0,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_11,0.24,Minimal Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_12,0.65,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_13,0.29,Minimal Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_14,0.25,Minimal Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_15,0.5,Minimal Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_16,0.76,Low Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_17,0.06,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_18,0.18,Low Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_19,0.24,Low Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_20,0.48,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_21,0.25,Low Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_22,0.72,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_23,0.01,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_24,0.74,Minimal Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_25,0.25,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_26,0.59,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_27,0.24,Low Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_28,0.68,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_29,0.06,High Risk,-15.468137254901961
R_3HB8p7OuyFIsNk8,Other,No Midpoint,86,612,19,Female,Yes.,Question_30,0.26,High Risk,-15.468137254901961
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_1,0.03,Low Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_2,0.02,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_3,0.08,Minimal Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_4,0.18,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_5,0.24,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_6,0.01,Low Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_7,0.33,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_8,0.52,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_9,0.04,Minimal Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_10,0.01,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_11,0.25,Minimal Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_12,0.45,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_13,0.28,Minimal Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_14,0.18,Minimal Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_15,0.39,Minimal Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_16,0.78,Low Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_17,0.02,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_18,0.61,Low Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_19,0.22,Low Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_20,0.67,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_21,0.12,Low Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_22,1,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_23,0.01,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_24,0.75,Minimal Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_25,0.63,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_26,0.4,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_27,0.04,Low Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_28,0.62,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_29,0,High Risk,6.531862745098039
R_3HFxy2bjaSe02SZ,Self,No Midpoint,70,527,41,Male,"No, it's my second language.",Question_30,0.07,High Risk,6.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_1,0,Low Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_2,0,High Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_3,0,Minimal Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_4,0,High Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_5,0,High Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_6,0,Low Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_7,0,High Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_8,0.11,High Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_9,0.04,Minimal Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_10,0,High Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_11,0.18,Minimal Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_12,0,High Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_13,0.09,Minimal Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_14,0.2,Minimal Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_15,0.15,Minimal Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_16,0.48,Low Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_17,0,High Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_18,0.49,Low Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_19,0,Low Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_20,0,High Risk,9.531862745098039
R_3HiR07VuvBoQYVu,Other,Midpoint,80,533,44,Female,Yes.,Question_21,0,Low Risk,9.531862745098039
