"";"ResponseId";"Group";"Question";"VAS";"Risk";"Perspective";"Condition"
"6706";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_16";51;"Minimal Risk";"Impersonal";"Imperative"
"6707";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_17";0;"Minimal Risk";"Impersonal";"Imperative"
"6708";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_18";98;"Minimal Risk";"Impersonal";"Imperative"
"6709";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_19";21;"Minimal Risk";"Impersonal";"Imperative"
"6710";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_20";0;"Minimal Risk";"Impersonal";"Imperative"
"6711";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_21";67;"Low Risk";"Impersonal";"Imperative"
"6712";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_22";100;"Low Risk";"Impersonal";"Imperative"
"6713";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_23";0;"Low Risk";"Impersonal";"Imperative"
"6714";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_24";100;"Low Risk";"Impersonal";"Imperative"
"6715";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_25";77;"Low Risk";"Impersonal";"Imperative"
"6716";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_26";31;"Low Risk";"Impersonal";"Imperative"
"6717";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_27";40;"Low Risk";"Impersonal";"Imperative"
"6718";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_28";92;"Low Risk";"Impersonal";"Imperative"
"6719";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_29";0;"Low Risk";"Impersonal";"Imperative"
"6720";"R_2qwtGzgjPYWu9w0";"Gen. Imperative";"Question_30";32;"Low Risk";"Impersonal";"Imperative"
"6721";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_1";8;"High Risk";"Impersonal";"Reasoning"
"6722";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_2";25;"High Risk";"Impersonal";"Reasoning"
"6723";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_3";9;"High Risk";"Impersonal";"Reasoning"
"6724";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_4";5;"High Risk";"Impersonal";"Reasoning"
"6725";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_5";59;"High Risk";"Impersonal";"Reasoning"
"6726";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_6";30;"High Risk";"Impersonal";"Reasoning"
"6727";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_7";29;"High Risk";"Impersonal";"Reasoning"
"6728";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_8";11;"High Risk";"Impersonal";"Reasoning"
"6729";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_9";18;"High Risk";"Impersonal";"Reasoning"
"6730";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_10";0;"High Risk";"Impersonal";"Reasoning"
"6731";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_11";16;"Minimal Risk";"Impersonal";"Reasoning"
"6732";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_12";62;"Minimal Risk";"Impersonal";"Reasoning"
"6733";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_13";61;"Minimal Risk";"Impersonal";"Reasoning"
"6734";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_14";55;"Minimal Risk";"Impersonal";"Reasoning"
"6735";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_15";39;"Minimal Risk";"Impersonal";"Reasoning"
"6736";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_16";0;"Minimal Risk";"Impersonal";"Reasoning"
"6737";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_17";10;"Minimal Risk";"Impersonal";"Reasoning"
"6738";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_18";52;"Minimal Risk";"Impersonal";"Reasoning"
"6739";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_19";14;"Minimal Risk";"Impersonal";"Reasoning"
"6740";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_20";9;"Minimal Risk";"Impersonal";"Reasoning"
"6741";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_21";47;"Low Risk";"Impersonal";"Reasoning"
"6742";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_22";28;"Low Risk";"Impersonal";"Reasoning"
"6743";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_23";2;"Low Risk";"Impersonal";"Reasoning"
"6744";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_24";16;"Low Risk";"Impersonal";"Reasoning"
"6745";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_25";58;"Low Risk";"Impersonal";"Reasoning"
"6746";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_26";0;"Low Risk";"Impersonal";"Reasoning"
"6747";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_27";1;"Low Risk";"Impersonal";"Reasoning"
"6748";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_28";33;"Low Risk";"Impersonal";"Reasoning"
"6749";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_29";0;"Low Risk";"Impersonal";"Reasoning"
"6750";"R_2R7XI2Fg1tjFvpW";"Gen. Reasoning";"Question_30";16;"Low Risk";"Impersonal";"Reasoning"
"6751";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_1";22;"High Risk";"Impersonal";"Reasoning"
"6752";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_2";0;"High Risk";"Impersonal";"Reasoning"
"6753";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_3";76;"High Risk";"Impersonal";"Reasoning"
"6754";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_4";58;"High Risk";"Impersonal";"Reasoning"
"6755";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_5";71;"High Risk";"Impersonal";"Reasoning"
"6756";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_6";71;"High Risk";"Impersonal";"Reasoning"
"6757";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_7";20;"High Risk";"Impersonal";"Reasoning"
"6758";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_8";14;"High Risk";"Impersonal";"Reasoning"
"6759";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_9";1;"High Risk";"Impersonal";"Reasoning"
"6760";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_10";6;"High Risk";"Impersonal";"Reasoning"
"6761";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_11";68;"Minimal Risk";"Impersonal";"Reasoning"
"6762";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_12";18;"Minimal Risk";"Impersonal";"Reasoning"
"6763";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_13";73;"Minimal Risk";"Impersonal";"Reasoning"
"6764";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_14";80;"Minimal Risk";"Impersonal";"Reasoning"
"6765";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_15";76;"Minimal Risk";"Impersonal";"Reasoning"
"6766";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_16";78;"Minimal Risk";"Impersonal";"Reasoning"
"6767";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_17";9;"Minimal Risk";"Impersonal";"Reasoning"
"6768";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_18";70;"Minimal Risk";"Impersonal";"Reasoning"
"6769";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_19";8;"Minimal Risk";"Impersonal";"Reasoning"
"6770";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_20";24;"Minimal Risk";"Impersonal";"Reasoning"
"6771";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_21";62;"Low Risk";"Impersonal";"Reasoning"
"6772";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_22";65;"Low Risk";"Impersonal";"Reasoning"
"6773";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_23";10;"Low Risk";"Impersonal";"Reasoning"
"6774";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_24";72;"Low Risk";"Impersonal";"Reasoning"
"6775";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_25";73;"Low Risk";"Impersonal";"Reasoning"
"6776";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_26";60;"Low Risk";"Impersonal";"Reasoning"
"6777";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_27";9;"Low Risk";"Impersonal";"Reasoning"
"6778";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_28";30;"Low Risk";"Impersonal";"Reasoning"
"6779";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_29";26;"Low Risk";"Impersonal";"Reasoning"
"6780";"R_2R85CTewlNrf7E7";"Gen. Reasoning";"Question_30";5;"Low Risk";"Impersonal";"Reasoning"
"6781";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_1";1;"High Risk";"Personal";"Control"
"6782";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_2";0;"High Risk";"Personal";"Control"
"6783";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_3";5;"High Risk";"Personal";"Control"
"6784";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_4";0;"High Risk";"Personal";"Control"
"6785";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_5";3;"High Risk";"Personal";"Control"
"6786";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_6";2;"High Risk";"Personal";"Control"
"6787";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_7";2;"High Risk";"Personal";"Control"
"6788";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_8";3;"High Risk";"Personal";"Control"
"6789";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_9";9;"High Risk";"Personal";"Control"
"6790";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_10";0;"High Risk";"Personal";"Control"
"6791";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_11";48;"Minimal Risk";"Personal";"Control"
"6792";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_12";2;"Minimal Risk";"Personal";"Control"
"6793";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_13";10;"Minimal Risk";"Personal";"Control"
"6794";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_14";24;"Minimal Risk";"Personal";"Control"
"6795";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_15";3;"Minimal Risk";"Personal";"Control"
"6796";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_16";12;"Minimal Risk";"Personal";"Control"
"6797";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_17";0;"Minimal Risk";"Personal";"Control"
"6798";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_18";7;"Minimal Risk";"Personal";"Control"
"6799";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_19";7;"Minimal Risk";"Personal";"Control"
"6800";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_20";2;"Minimal Risk";"Personal";"Control"
"6801";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_21";18;"Low Risk";"Personal";"Control"
"6802";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_22";87;"Low Risk";"Personal";"Control"
"6803";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_23";2;"Low Risk";"Personal";"Control"
"6804";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_24";15;"Low Risk";"Personal";"Control"
"6805";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_25";4;"Low Risk";"Personal";"Control"
"6806";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_26";6;"Low Risk";"Personal";"Control"
"6807";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_27";7;"Low Risk";"Personal";"Control"
"6808";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_28";0;"Low Risk";"Personal";"Control"
"6809";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_29";0;"Low Risk";"Personal";"Control"
"6810";"R_2R8JgmYFk8EqcO9";"Per. Control";"Question_30";3;"Low Risk";"Personal";"Control"
"6811";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_1";33;"High Risk";"Personal";"Control"
"6812";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_2";0;"High Risk";"Personal";"Control"
"6813";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_3";52;"High Risk";"Personal";"Control"
"6814";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_4";0;"High Risk";"Personal";"Control"
"6815";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_5";34;"High Risk";"Personal";"Control"
"6816";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_6";23;"High Risk";"Personal";"Control"
"6817";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_7";0;"High Risk";"Personal";"Control"
"6818";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_8";49;"High Risk";"Personal";"Control"
"6819";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_9";63;"High Risk";"Personal";"Control"
"6820";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_10";0;"High Risk";"Personal";"Control"
"6821";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_11";100;"Minimal Risk";"Personal";"Control"
"6822";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_12";2;"Minimal Risk";"Personal";"Control"
"6823";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_13";18;"Minimal Risk";"Personal";"Control"
"6824";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_14";0;"Minimal Risk";"Personal";"Control"
"6825";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_15";72;"Minimal Risk";"Personal";"Control"
"6826";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_16";0;"Minimal Risk";"Personal";"Control"
"6827";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_17";0;"Minimal Risk";"Personal";"Control"
"6828";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_18";13;"Minimal Risk";"Personal";"Control"
"6829";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_19";5;"Minimal Risk";"Personal";"Control"
"6830";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_20";8;"Minimal Risk";"Personal";"Control"
"6831";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_21";39;"Low Risk";"Personal";"Control"
"6832";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_22";100;"Low Risk";"Personal";"Control"
"6833";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_23";0;"Low Risk";"Personal";"Control"
"6834";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_24";88;"Low Risk";"Personal";"Control"
"6835";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_25";51;"Low Risk";"Personal";"Control"
"6836";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_26";56;"Low Risk";"Personal";"Control"
"6837";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_27";49;"Low Risk";"Personal";"Control"
"6838";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_28";4;"Low Risk";"Personal";"Control"
"6839";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_29";0;"Low Risk";"Personal";"Control"
"6840";"R_2rGcucjhSlfXtZT";"Per. Control";"Question_30";0;"Low Risk";"Personal";"Control"
"6841";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_1";0;"High Risk";"Impersonal";"Control"
"6842";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_2";11;"High Risk";"Impersonal";"Control"
"6843";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_3";18;"High Risk";"Impersonal";"Control"
"6844";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_4";0;"High Risk";"Impersonal";"Control"
"6845";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_5";22;"High Risk";"Impersonal";"Control"
"6846";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_6";16;"High Risk";"Impersonal";"Control"
"6847";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_7";8;"High Risk";"Impersonal";"Control"
"6848";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_8";13;"High Risk";"Impersonal";"Control"
"6849";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_9";59;"High Risk";"Impersonal";"Control"
"6850";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_10";0;"High Risk";"Impersonal";"Control"
"6851";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_11";99;"Minimal Risk";"Impersonal";"Control"
"6852";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_12";15;"Minimal Risk";"Impersonal";"Control"
"6853";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_13";73;"Minimal Risk";"Impersonal";"Control"
"6854";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_14";87;"Minimal Risk";"Impersonal";"Control"
"6855";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_15";63;"Minimal Risk";"Impersonal";"Control"
"6856";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_16";59;"Minimal Risk";"Impersonal";"Control"
"6857";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_17";0;"Minimal Risk";"Impersonal";"Control"
"6858";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_18";46;"Minimal Risk";"Impersonal";"Control"
"6859";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_19";60;"Minimal Risk";"Impersonal";"Control"
"6860";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_20";0;"Minimal Risk";"Impersonal";"Control"
"6861";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_21";40;"Low Risk";"Impersonal";"Control"
"6862";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_22";31;"Low Risk";"Impersonal";"Control"
"6863";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_23";0;"Low Risk";"Impersonal";"Control"
"6864";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_24";99;"Low Risk";"Impersonal";"Control"
"6865";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_25";23;"Low Risk";"Impersonal";"Control"
"6866";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_26";11;"Low Risk";"Impersonal";"Control"
"6867";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_27";61;"Low Risk";"Impersonal";"Control"
"6868";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_28";1;"Low Risk";"Impersonal";"Control"
"6869";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_29";0;"Low Risk";"Impersonal";"Control"
"6870";"R_2rpVT1IjdXIVgpp";"Gen. Control";"Question_30";0;"Low Risk";"Impersonal";"Control"
"6871";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_1";1;"High Risk";"Impersonal";"Imperative"
"6872";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_2";0;"High Risk";"Impersonal";"Imperative"
"6873";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_3";13;"High Risk";"Impersonal";"Imperative"
"6874";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_4";0;"High Risk";"Impersonal";"Imperative"
"6875";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_5";2;"High Risk";"Impersonal";"Imperative"
"6876";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_6";1;"High Risk";"Impersonal";"Imperative"
"6877";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_7";0;"High Risk";"Impersonal";"Imperative"
"6878";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_8";2;"High Risk";"Impersonal";"Imperative"
"6879";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_9";0;"High Risk";"Impersonal";"Imperative"
"6880";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_10";0;"High Risk";"Impersonal";"Imperative"
"6881";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_11";92;"Minimal Risk";"Impersonal";"Imperative"
"6882";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_12";4;"Minimal Risk";"Impersonal";"Imperative"
"6883";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_13";0;"Minimal Risk";"Impersonal";"Imperative"
"6884";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_14";2;"Minimal Risk";"Impersonal";"Imperative"
"6885";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_15";6;"Minimal Risk";"Impersonal";"Imperative"
"6886";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_16";89;"Minimal Risk";"Impersonal";"Imperative"
"6887";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_17";0;"Minimal Risk";"Impersonal";"Imperative"
"6888";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_18";13;"Minimal Risk";"Impersonal";"Imperative"
"6889";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_19";7;"Minimal Risk";"Impersonal";"Imperative"
"6890";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_20";1;"Minimal Risk";"Impersonal";"Imperative"
"6891";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_21";2;"Low Risk";"Impersonal";"Imperative"
"6892";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_22";97;"Low Risk";"Impersonal";"Imperative"
"6893";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_23";0;"Low Risk";"Impersonal";"Imperative"
"6894";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_24";88;"Low Risk";"Impersonal";"Imperative"
"6895";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_25";2;"Low Risk";"Impersonal";"Imperative"
"6896";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_26";2;"Low Risk";"Impersonal";"Imperative"
"6897";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_27";0;"Low Risk";"Impersonal";"Imperative"
"6898";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_28";0;"Low Risk";"Impersonal";"Imperative"
"6899";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_29";0;"Low Risk";"Impersonal";"Imperative"
"6900";"R_2rrrPR3dnrmLnTo";"Gen. Imperative";"Question_30";0;"Low Risk";"Impersonal";"Imperative"
"6901";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_1";75;"High Risk";"Impersonal";"Reasoning"
"6902";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_2";72;"High Risk";"Impersonal";"Reasoning"
"6903";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_3";76;"High Risk";"Impersonal";"Reasoning"
"6904";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_4";80;"High Risk";"Impersonal";"Reasoning"
"6905";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_5";65;"High Risk";"Impersonal";"Reasoning"
"6906";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_6";100;"High Risk";"Impersonal";"Reasoning"
"6907";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_7";79;"High Risk";"Impersonal";"Reasoning"
"6908";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_8";49;"High Risk";"Impersonal";"Reasoning"
"6909";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_9";68;"High Risk";"Impersonal";"Reasoning"
"6910";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_10";1;"High Risk";"Impersonal";"Reasoning"
"6911";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_11";97;"Minimal Risk";"Impersonal";"Reasoning"
"6912";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_12";0;"Minimal Risk";"Impersonal";"Reasoning"
"6913";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_13";100;"Minimal Risk";"Impersonal";"Reasoning"
"6914";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_14";80;"Minimal Risk";"Impersonal";"Reasoning"
"6915";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_15";97;"Minimal Risk";"Impersonal";"Reasoning"
"6916";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_16";100;"Minimal Risk";"Impersonal";"Reasoning"
"6917";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_17";0;"Minimal Risk";"Impersonal";"Reasoning"
"6918";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_18";89;"Minimal Risk";"Impersonal";"Reasoning"
"6919";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_19";100;"Minimal Risk";"Impersonal";"Reasoning"
"6920";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_20";68;"Minimal Risk";"Impersonal";"Reasoning"
"6921";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_21";46;"Low Risk";"Impersonal";"Reasoning"
"6922";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_22";84;"Low Risk";"Impersonal";"Reasoning"
"6923";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_23";55;"Low Risk";"Impersonal";"Reasoning"
"6924";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_24";87;"Low Risk";"Impersonal";"Reasoning"
"6925";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_25";100;"Low Risk";"Impersonal";"Reasoning"
"6926";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_26";81;"Low Risk";"Impersonal";"Reasoning"
"6927";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_27";70;"Low Risk";"Impersonal";"Reasoning"
"6928";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_28";61;"Low Risk";"Impersonal";"Reasoning"
"6929";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_29";2;"Low Risk";"Impersonal";"Reasoning"
"6930";"R_2rtPsSS01rq0H17";"Gen. Reasoning";"Question_30";37;"Low Risk";"Impersonal";"Reasoning"
"6931";"R_2RUhRu71Wnuk7KE";"Gen. Imperative";"Question_1";0;"High Risk";"Impersonal";"Imperative"
"6932";"R_2RUhRu71Wnuk7KE";"Gen. Imperative";"Question_2";0;"High Risk";"Impersonal";"Imperative"
"6933";"R_2RUhRu71Wnuk7KE";"Gen. Imperative";"Question_3";24;"High Risk";"Impersonal";"Imperative"
"6934";"R_2RUhRu71Wnuk7KE";"Gen. Imperative";"Question_4";10;"High Risk";"Impersonal";"Imperative"
"6935";"R_2RUhRu71Wnuk7KE";"Gen. Imperative";"Question_5";42;"High Risk";"Impersonal";"Imperative"
